recipient_id,name,all_names,ein,city,state,zip,irc_section,first_fy,last_fy,years,n_rows,total_cash,metrics_company,metrics_programs,metrics_industry,metrics_match_score,metrics_commit_total,metrics_jobs_retained_max,metrics_jobs_created_sum,metrics_months
EIN:833686461,VISPIRI INC,VISPIRI INC,833686461,CLEVELAND,OH,44114,,2023,2023,2023,1,50000,Vispiri Inc.,Inclusion Grant,Food and Agribusiness,1.00,50000,16,25,2022-Sep
EIN:310792900,ZEBCO INDUSTRIES INC,ZEBCO INDUSTRIES INC,310792900,LANCASTER,OH,43130,,2023,2023,2023,1,50000,"Zebco Industries, Inc.",Inclusion Grant,Advanced Manufacturing,1.00,50000,20,3,2023-Jan
EIN:873030540,AC GREEN LLC,AC GREEN LLC,873030540,ATHENS,OH,45701,,2024,2024,2024,1,50000,AC Green LLC,Inclusion Grant,Advanced Manufacturing,1.00,50000,9,9,2023-Dec
EIN:311669468,ACI SERVICES,ACI SERVICES,311669468,CAMBRIDGE,MA,43725,,2024,2024,2024,1,50000,"ACI Services, Inc.",Economic Development Grant; Inclusion Grant,Advanced Manufacturing,1.00,80000,51,8,2022-Aug 2024-Oct
EIN:813197340,AIP PROPERTIES LLC,AIP PROPERTIES LLC,813197340,COLUMBUS,OH,43207,,2024,2024,2024,1,50000,,,,,,,,
EIN:830722506,AUNT FLOW CORP,AUNT FLOW CORP,830722506,COLUMBUS,OH,43214,,2024,2024,2024,1,50000,Aunt Flow Corp,Workforce Grant,Other,1.00,100000,6,19,2023-Jul
EIN:341924589,AUTOMATION SYSTEMS & DESIGNS INC,AUTOMATION SYSTEMS & DESIGNS INC,341924589,MORAINE,OH,45439,,2024,2024,2024,1,50000,,,,,,,,
EIN:863411379,BARN VIEW INVESTMENTS,BARN VIEW INVESTMENTS,863411379,NAVARRE,OH,44662,,2024,2024,2024,1,50000,,,,,,,,
EIN:341200570,BOLLIN LABEL SYSTEMS,BOLLIN LABEL SYSTEMS,341200570,TOLEDO,OH,43611,,2024,2024,2024,1,50000,Bollin Label Systems,Inclusion Grant,Advanced Manufacturing,1.00,50000,50,5,2023-Aug
EIN:452894956,BROWNIE POINTS LLC,BROWNIE POINTS LLC,452894956,COLUMBUS,OH,43213,,2024,2024,2024,1,50000,"Brownie Points, LLC",Inclusion Grant,Food and Agribusiness,1.00,50000,27,5,2023-Feb
EIN:453861068,C H SMITH & ASSOCIATES LLC,C H SMITH & ASSOCIATES LLC,453861068,CINCINNATI,OH,45246,,2024,2024,2024,1,50000,"C H Smith & Associates, LLC",Inclusion Grant,Other,1.00,50000,3,2,2020-Dec
EIN:270092221,CANDOR TRANSPORTATION,CANDOR TRANSPORTATION,270092221,TWINSBURG,OH,44087,,2024,2024,2024,1,50000,Candor Transportation Co. LLC,Inclusion Grant,Logistics and Distribution,1.00,50000,9,2,2020-Dec
EIN:810685370,CLEVELAND TOFU LLC,CLEVELAND TOFU LLC,810685370,CLEVELAND,OH,44115,,2024,2024,2024,1,50000,,,,,,,,
EIN:814985539,DOC SPARTAN LLC,DOC SPARTAN LLC,814985539,PORTSMOUTH,OH,45662,,2024,2024,2024,1,50000,"Doc Spartan, LLC",Inclusion Grant,Advanced,1.00,50000,2,4,2021-Feb
EIN:873403589,EDGAR JOSEPH GROUP LLC,EDGAR JOSEPH GROUP LLC,873403589,WARREN,OH,44484,,2024,2024,2024,1,50000,"Edgar Joseph Group, LLC",Inclusion Grant,Food and Agribusiness,1.00,50000,2,15,2022-Dec
EIN:341459124,ENVELOPE MART OF NORTHEAST OHIO INC,ENVELOPE MART OF NORTHEAST OHIO INC,341459124,ELYRIA,OH,44035,,2024,2024,2024,1,50000,"Envelope Mart of Northeast Ohio, Inc.",Inclusion Grant,Advanced Manufacturing,1.00,50000,31,8,2023-Nov
EIN:812679212,FABA MACHINE SERIVCES LLC,FABA MACHINE SERIVCES LLC,812679212,COLUMBUS,OH,43232,,2024,2024,2024,1,50000,,,,,,,,
EIN:341400789,GLAZING SYSTEMS INC,GLAZING SYSTEMS INC,341400789,TALLMADGE,OH,44278,,2024,2024,2024,1,50000,Glazing Systems Inc,Inclusion Grant,Advanced Manufacturing,1.00,50000,12,3,2023-Aug
EIN:412066094,GLOBAL BODY & EQUIPMENT COMPANY,GLOBAL BODY & EQUIPMENT COMPANY,412066094,WOOSTER,OH,44691,,2024,2024,2024,1,50000,Global Body & Equipment Co.,Economic Development Grant,Advanced Manufacturing,1.00,50000,33,15,2024-Mar
EIN:872470689,GOTARA LLC,GOTARA LLC,872470689,CINCINNATI,OH,45242,,2024,2024,2024,1,50000,Gotara LLC,Inclusion Grant,Technology,1.00,50000,0,5,2023-Jul
EIN:310882102,HEARTH PRODUCTS CONTROLS CO,HEARTH PRODUCTS CONTROLS CO,310882102,MIAMISBURG,OH,45342,,2024,2024,2024,1,50000,Hearth Products Controls Co.,Workforce Grant,Advanced Manufacturing,1.00,50000,48,20,2022-Nov
EIN:474281000,INNOVATIVE CLEANING SERVICE AND SUPPLY,INNOVATIVE CLEANING SERVICE AND SUPPLY,474281000,CINCINNATI,OH,45217,,2024,2024,2024,1,50000,Innovative Cleaning Services and Supply Inc,Inclusion Grant,Other,0.60,50000,25,10,2021-Jan
EIN:274037354,JTW INC,JTW INC,274037354,MANSFIELD,OH,44901,,2024,2024,2024,1,50000,"JTW, Inc.",Inclusion Grant,Advanced Manufacturing,1.00,50000,23,7,2022-Nov
EIN:813722879,LUBRISOURCE,LUBRISOURCE,813722879,MIDDLETOWN,OH,45044,,2024,2024,2024,1,50000,"LubriSource, Inc",Unknown: Inclusi on,Advanced,1.00,50000,11,3,2021-May
EIN:471779165,MASTERS PRECISION MACHINING INC,MASTERS PRECISION MACHINING INC,471779165,KENT,OH,44240,,2024,2024,2024,1,50000,Masters Precision Machining Inc.,Inclusion Grant,Advanced Manufacturing,1.00,50000,18,2,2023-Apr
EIN:263333961,MCDONALD BROTHERS FOOD SERVICE LLC,MCDONALD BROTHERS FOOD SERVICE LLC,263333961,CANTON,OH,44705,,2024,2024,2024,1,50000,"McDonald Brothers Food Service, LLC",Inclusion Grant,Food and Agribusiness,1.00,50000,2,2,2024-Mar
EIN:522314113,NATIONAL ASSOCIATION OF CORPORATE DIRECTORS,NATIONAL ASSOCIATION OF CORPORATE DIRECTORS,522314113,ARLINGTON,VA,22201,,2024,2024,2024,1,50000,,,,,,,,
EIN:452605974,NATURES BEAUTY TREE SERVICE LLC,NATURES BEAUTY TREE SERVICE LLC,452605974,SOUTH EUCLID,OH,44121,,2024,2024,2024,1,50000,"Nature's Beauty Tree Service, LLC",Inclusion Grant,Advanced Manufacturing,1.00,50000,4,3,2022-Aug
NAME:nicholas yust fine metal art,NICHOLAS YUST FINE METAL ART,NICHOLAS YUST FINE METAL ART,,CINCINNATI,OH,45226,,2024,2024,2024,1,50000,,,,,,,,
EIN:462196621,P&L METAL CRAFTS LLC,P&L METAL CRAFTS LLC,462196621,YOUNGSTOWN,OH,44406,,2024,2024,2024,1,50000,,,,,,,,
EIN:510619732,PAINTED COWGIRL TACK LLC,PAINTED COWGIRL TACK LLC,510619732,GREENWICH,OH,44837,,2024,2024,2024,1,50000,Painted Cowgirl Tack LLC,Inclusion Grant,Logistics and Distribution,1.00,50000,14,2,2023-Sep
EIN:314274980,PALMER-DONAVIN,PALMER-DONAVIN,314274980,COLUMBUS,OH,43216,,2024,2024,2024,1,50000,The Palmer-Donavin Manufacturing Company,Economic Development Grant,Advanced Manufacturing,0.67,50000,116,20,2022-Mar
EIN:452349532,PARAGON TEMPERED GLASS LLC,PARAGON TEMPERED GLASS LLC,452349532,ANTWERP,OH,45813,,2024,2024,2024,1,50000,"Paragon Tempered Glass, LLC",Economic Development Grant,Advanced Manufacturing,1.00,50000,115,12,2023-Apr
EIN:341831021,PARK AVENUE MUFFIN,PARK AVENUE MUFFIN,341831021,GARFIELD HEIGHTS,OH,44125,,2024,2024,2024,1,50000,Park Avenue Muffin Inc.,Inclusion Grant,Food and Agribusiness,1.00,50000,3,8,2024-Feb
EIN:341625509,PETIT AUTO WASH INC,PETIT AUTO WASH INC,341625509,WADSWORTH,OH,44281,,2024,2024,2024,1,50000,"Petit Auto Wash, Inc.",Inclusion Grant,Advanced Manufacturing,1.00,50000,15,10,2021-Jun
EIN:611493910,PHILLIPS MEAT PROCESSING LLC,PHILLIPS MEAT PROCESSING LLC,611493910,ZANESVILLE,OH,43701,,2024,2024,2024,1,50000,"Phillips Meat Processing, LLC",Economic Development Grant; Inclusion Grant,Food and Agribusiness,1.00,90000,23,17,2018-Jul 2023-Oct
EIN:872959043,PHOENIX FACILITY III LLC,PHOENIX FACILITY III LLC,872959043,LOUISVILLE,CO,80027,,2024,2024,2024,1,50000,Phoenix Facility III LLC,Economic Development Grant,Advanced Manufacturing,1.00,50000,0,16,2022-Feb
EIN:831858753,PRESCRIPTION BLISS,PRESCRIPTION BLISS,831858753,BELLEFONTAINE,OH,43311,,2024,2024,2024,1,50000,"Prescription Bliss, LLC",Inclusion Grant,Healthcare,1.00,50000,6,2,2023-Mar
EIN:341402791,QUES INDUSTRIES INC,QUES INDUSTRIES INC,341402791,CLEVELAND,OH,44142,,2024,2024,2024,1,50000,"Ques Industries, Inc.",Inclusion Grant,Energy and Chemicals,1.00,50000,33,6,2023-Aug
EIN:872574202,RAY HAMILTON LOGISTICS LLC,RAY HAMILTON LOGISTICS LLC,872574202,CINCINNATI,OH,45212,,2024,2024,2024,1,50000,"Ray Hamilton Logistics, LLC",Economic Development Grant,Logistics and Distribution,1.00,50000,15,15,2023-Nov
EIN:863328721,REMOTE VANS LLC,REMOTE VANS LLC,863328721,CINCINNATI,OH,45202,,2024,2024,2024,1,50000,Remote Vans LLC,Inclusion Grant,Automotive,1.00,50000,7,10,2023-Jul
EIN:811781311,SKYLIGHT PARTNERS INC,SKYLIGHT PARTNERS INC,811781311,CINCINNATI,OH,45202,,2024,2024,2024,1,50000,"Skylight Partners, Inc.",Inclusion Grant,Other,1.00,50000,24,25,2022-Oct
EIN:843448596,SPECIAL POWER SOURCES LLC,SPECIAL POWER SOURCES LLC,843448596,AKRON,OH,44321,,2024,2024,2024,1,50000,"Special Power Sources, LLC",Inclusion Grant,Energy and Chemicals,1.00,50000,8,15,2021-Jun
EIN:311424288,STAR DYNAMICS CORPORATION,STAR DYNAMICS CORPORATION,311424288,HILLIARD,OH,43026,,2024,2024,2024,1,50000,Star Dynamics Corporation,Inclusion Grant,Aerospace and Aviation,1.00,50000,15,10,2022-Jun
EIN:311392639,STAT INDUSTRIES INC,STAT INDUSTRIES INC,311392639,CHILLICOTHE,OH,45601,,2024,2024,2024,1,50000,"Stat Industries, Inc.",Inclusion Grant,Advanced Manufacturing,1.00,50000,2,2,2022-Aug
EIN:310826775,TECHMETALS INC,TECHMETALS INC,310826775,DAYTON,NJ,45401,,2024,2024,2024,1,50000,"Techmetals, Inc.",Workforce Grant,Advanced Manufacturing,1.00,50000,225,25,2021-Mar
EIN:823446932,TERRY THOMSEN LLC,TERRY THOMSEN LLC,823446932,NORTH OLMSTED,OH,44070,,2024,2024,2024,1,50000,Terry Thomsen LLC,Inclusion Grant,Food and Agribusiness,1.00,50000,1,4,2023-Apr
EIN:371591120,THE AKA TEAM INC,THE AKA TEAM INC,371591120,CLEVELAND,OH,44103,,2024,2024,2024,1,50000,"The AKA Team, Inc.",Inclusion Grant,Other,1.00,50000,21,20,2022-Sep
EIN:340680692,THE ERICSON MANUFACTURING COMPANY,THE ERICSON MANUFACTURING COMPANY,340680692,WILLOUGHBY,OH,44094,,2024,2024,2024,1,50000,The Ericson Manufacturing Co.,Economic Development Grant; Revitalization Grant,Advanced Manufacturing,1.00,225000,84,51,2022-Jul 2026-Jan
EIN:263858688,THE METZ DENTAL LABORATORY INC,THE METZ DENTAL LABORATORY INC,263858688,COLUMBUS,OH,43205,,2024,2024,2024,1,50000,"The Metz Dental Laboratory, Inc.",Inclusion Grant,Healthcare,1.00,50000,0,10,2022-May
EIN:341158960,TOPCRAFT INC,TOPCRAFT INC,341158960,CANTON,OH,44706,,2024,2024,2024,1,50000,,,,,,,,
EIN:311044595,TRANS-STATES EXPRESS,TRANS-STATES EXPRESS,311044595,CINCINNATI,OH,45237,,2024,2024,2024,1,50000,"Trans-States Express, Inc",Inclusion Grant,Logistics and Distribution,1.00,50000,16,3,2020-Dec
EIN:341705149,TROY INNOVATIVE INSTRUMENTS INC,TROY INNOVATIVE INSTRUMENTS INC,341705149,MIDDLEFIELD,OH,44062,,2024,2024,2024,1,50000,"Troy Innovative Instruments, Inc.",Inclusion Grant,Advanced Manufacturing,1.00,50000,34,4,2023-Nov
EIN:272364762,UPRYS LLC,UPRYS LLC,272364762,COLUMBUS,OH,43219,,2024,2024,2024,1,50000,Uprys LLC,Inclusion Grant,Technology,1.00,50000,6,3,2022-Mar
EIN:341016421,WODIN INC,WODIN INC,341016421,BEDFORD HEIGHTS,OH,44146,,2024,2024,2024,1,50000,"Wodin, Inc.",Economic Development Grant,Advanced Manufacturing,1.00,75000,32,15,2023-Jun
EIN:472692010,ECCRINE SYSTEMS INC,ECCRINE SYSTEMS | ECCRINE SYSTEMS INC,472692010,CINCINNATI,OH,45212,,2019,2022,2019 2021 2022,3,48452,"Eccrine Systems, Inc.",Economic Development Grant,Healthcare,1.00,400000,41,50,2018-Dec
EIN:341973299,SUSTAINABLE COMMUNITY ASSOCIATES LTD,SUSTAINABLE COMMUNITY ASSOCIATES LTD,341973299,CLEVELAND,OH,44113,,2020,2020,2020,1,48000,"Sustainable Community Associates, LTD",Revitalization Grant Phase II,Other,1.00,48000,0,0,2019-Jul
EIN:311186930,McGill Development Corporation,McGill Development Corporation,311186930,Groveport,OH,43125,,2016,2016,2016,1,47800,McGill Development Corporation,Revitalization Grant Phase II,Advanced Manufacturing,1.00,47800,,,2015-Jun
EIN:201177715,SNOWVILLE CREAMERY LLC,SNOWVILLE CREAMERY LLC,201177715,POMEROY,OH,45769,,2021,2021,2021,1,47783,"Snowville Creamery, LLC",Economic Development Grant,Food and Agribusiness,1.00,50000,30,2,2020-Jun
EIN:842383829,OBJECTIVE REALITY GAMES LLC,OBJECTIVE REALITY GAMES LLC,842383829,CHILLICOTHE,OH,45601,,2024,2024,2024,1,47775,Objective Reality Games LLC,Inclusion Grant,Technology,1.00,50000,1,4,2023-Oct
EIN:464855962,SURGIHEALTH SOLUTION LLC,SURGIHEALTH SOLUTION LLC,464855962,CINCINNATI,OH,45240,,2022,2022,2022,1,47517,,,,,,,,
EIN:760704915,NU WAVES LTD,NU WAVES LTD,760704915,MONROE,OH,45044,,2022,2022,2022,1,47500,Nu Waves Ltd.,Inclusion Grant,Advanced,1.00,50000,60,8,2021-Jul
EIN:060613103,PEPPERIDGE FARM INC,PEPPERIDGE FARM INC,060613103,WILLARD,OH,44890,,2019,2019,2019,1,47315,,,,,,,,
EIN:341689472,LORIS PRINTING INC,LORIS PRINTING INC,341689472,SANDUSKY,OH,44870,,2024,2024,2024,1,46983,Loris Printing Inc,Inclusion Grant,Other,1.00,50000,10,2,2023-May
EIN:464852821,DUNCAN AND DANIELS ENTERPRISES LLC,DUNCAN AND DANIELS ENTERPRISES LLC,464852821,BIDWELL,OH,45614,,2024,2024,2024,1,45000,Duncan and Daniels Enterprises LLC,Inclusion Grant,Logistics and Distribution,1.00,45000,12,10,2021-Dec
EIN:275378467,VALUTEX REINFORCEMENTS INC,VALUTEX REINFORCEMENTS INC,275378467,WASHINGTON COURT HOUSE,OH,43160,,2024,2024,2024,1,45000,,,,,,,,
EIN:262489108,MedInvent LLC,MedInvent LLC,262489108,White Bear Lake,MI,55110,,2015,2015,2015,1,40000,,,,,,,,
EIN:383914676,Perham Egg Ohio LLC,Perham Egg Ohio LLC,383914676,Minneapolis,MN,55402,,2015,2015,2015,1,40000,,,,,,,,
EIN:310628033,Liqui-Box Corporation,Liqui-Box Corporation,310628033,Ashland,OH,44805,,2016,2016,2016,1,40000,Liqui-Box Corporation,Workforce Grant,Polymers & Chemicals,1.00,40000,150,67,2015-Mar
EIN:454498851,NPW-USA Inc,NPW-USA Inc,454498851,Cincinnati,OH,45202,,2017,2017,2017,1,40000,"NPW-USA, Inc.",Workforce Grant,Other,1.00,40000,,17,2015-Jul
EIN:311144772,Repacorp Inc,Repacorp Inc,311144772,Tipp City,OH,45371,,2017,2017,2017,1,40000,"Repacorp, Inc.",Workforce Grant,Advanced Manufacturing,1.00,40000,95,36,2016-Feb
EIN:611394910,PHILLIPS MEAT PROCESSING LLC,PHILLIPS MEAT PROCESSING LLC,611394910,ZANESVILLE,OH,43701,,2019,2019,2019,1,40000,"Phillips Meat Processing, LLC",Economic Development Grant; Inclusion Grant,Food and Agribusiness,1.00,90000,23,17,2018-Jul 2023-Oct
EIN:141831492,STONECROP TECHNOLOGIES LLC,STONECROP TECHNOLOGIES LLC,141831492,GROVE CITY,OH,43123,,2019,2019,2019,1,40000,"Stonecrop Technologies, LLC",Workforce Grant,Logistics and Distribution,1.00,40000,0,50,2018-Aug
EIN:300609496,THE CLEVELAND FOUNDRY,THE CLEVELAND FOUNDRY,300609496,CLEVELAND,OH,44113,501(C)(3),2020,2020,2020,1,40000,,,,,,,,
EIN:844096096,IMMS LLC,IMMS LLC,844096096,GARRETTSVILLE,OH,44231,,2021,2021,2021,1,40000,,,,,,,,
EIN:824207420,JRJP LLC,JRJP LLC,824207420,BROOKLYN,OH,44144,,2021,2021,2021,1,40000,,,,,,,,
EIN:462283342,SAUNDERS MACHINE WORKS LLC,SAUNDERS MACHINE WORKS LLC,462283342,ZANESVILLE,OH,43701,,2021,2021,2021,1,40000,Saunders Machine Works LLC,Unknown: Inclusi on,Advanced,1.00,40000,4,3,2021-Apr
EIN:311420884,SWARTZ RACE CARS INC,SWARTZ RACE CARS INC,311420884,MINFORD,OH,45653,,2021,2021,2021,1,40000,"Swartz Race Cars, Inc.",Inclusion Grant,Automotive,1.00,40000,5,2,2020-Sep
EIN:811327105,BLUE ROSE SUPPLY LLC,BLUE ROSE SUPPLY LLC,811327105,CINCINNATI,OH,45212,,2022,2022,2022,1,40000,"Blue Rose Supply, LLC",Inclusion Grant,Logistics and Distribution,1.00,40000,2,2,2021-Jun
EIN:852901609,MESCHER PROPERTIES LLC,MESCHER PROPERTIES LLC,852901609,JACKSONVILLE,FL,32254,,2022,2022,2022,1,40000,,,,,,,,
EIN:941647336,WALKENHORST'S,WALKENHORST'S,941647336,WEST CHESTER,OH,45011,,2022,2022,2022,1,40000,Walkenhorst's,Economic Development Grant,Logistics and Distribution,1.00,40000,0,60,2020-Dec
EIN:472151591,DANIELS INDUSTRIAL SERVICES LLC,DANIELS INDUSTRIAL SERVICES LLC,472151591,ZANESVILLE,OH,43701,,2023,2023,2023,1,40000,Daniels Industrial Services LLC,Inclusion Grant,Advanced Manufacturing,1.00,40000,23,16,2021-Oct
EIN:262052986,KEBCO PRECISION FABRICATORS INC,KEBCO PRECISION FABRICATORS INC,262052986,CANTON,OH,44701,,2023,2023,2023,1,40000,"Kebco Precision Fabricators, Inc.",Inclusion Grant,Advanced Manufacturing,1.00,40000,12,10,2021-Dec
EIN:200277513,O'REILLY PRECISION PRODUCTS INC,O'REILLY PRECISION PRODUCTS INC,200277513,RUSSIA,OH,45363,,2023,2023,2023,1,40000,"O'Reilly Precision Products, Inc.",Workforce Grant,Advanced Manufacturing,1.00,40000,34,10,2021-Oct
EIN:852766469,PERFORMANCE RESULTS PLUS INC,PERFORMANCE RESULTS PLUS INC,852766469,WESTERVILLE,OH,43086,,2023,2023,2023,1,40000,,,,,,,,
EIN:300059101,QUALITY 1 WELDING & FAB INC,QUALITY 1 WELDING & FAB INC,300059101,ELYRIA,OH,44035,,2023,2023,2023,1,40000,"Quality 1 Welding & Fab, Inc.",Inclusion Grant,Advanced Manufacturing,1.00,40000,4,1,2022-May
EIN:872935432,RED FOX REALESTATE LLC,RED FOX REALESTATE LLC,872935432,BERLIN,OH,44610,,2023,2023,2023,1,40000,,,,,,,,
EIN:311381123,THE ULTRA MET COMPANY,THE ULTRA MET COMPANY,311381123,URBANA,OH,43078,,2023,2023,2023,1,40000,The Ultra-Met Company,Growth Fund Loan; Workforce Grant,Advanced Manufacturing,1.00,1540000,115,44,2020-Aug 2021-Jan
EIN:341612053,TOLEDO MOLDING AND DIE COMPANY,TOLEDO MOLDING AND DIE COMPANY,341612053,DELPHOS,OH,45833,,2023,2023,2023,1,40000,"Toledo Molding & Die, LLC",Workforce Grant,Automotive,1.00,40000,195,30,2021-Apr
EIN:311450435,VYA,VYA,311450435,CINCINNATI,OH,45215,,2024,2024,2024,1,40000,"Vya, Inc.",Inclusion Grant,Technology,1.00,40000,54,15,2021-Jan
EIN:474126743,WINE HOUSE OTR LLC,WINE HOUSE OTR LLC,474126743,CINCINNATI,OH,45202,,2024,2024,2024,1,40000,Wine House OTR LLC,Inclusion Grant,Food and Agribusiness,1.00,40000,3,1,2023-Dec
EIN:311809959,Classic Warehousing Inc,Classic Warehousing Inc,311809959,Versailles,OH,45380,,2017,2017,2017,1,39996,,,,,,,,
EIN:474344181,KAIKER DEVELOPMENT LLC,KAIKER DEVELOPMENT LLC,474344181,CINCINNATI,OH,45211,,2024,2024,2024,1,39905,Kaiker Development LLC,Inclusion Grant,Other,1.00,40000,4,3,2023-May
EIN:204904956,E-MEK TECHNOLOGIES LLC,E-MEK TECHNOLOGIES LLC,204904956,VANDALIA,OH,45414,,2019,2019,2019,1,36343,E-Mek Technologies LLC,Economic Development Grant,IT,1.00,40000,120,50,2018-Nov
EIN:271235638,Mountjoy Chilton Medley LLP,Mountjoy Chilton Medley LLP,271235638,Louisville,KY,40202,,2018,2018,2018,1,35000,Mountjoy Chilton Medley LLP,Workforce Grant,Financial Services,1.00,35000,28,64,2016-Jul
EIN:465425790,Sage Sustainable Electronics LLC,Sage Sustainable Electronics LLC,465425790,Columbus,OH,43228,,2018,2018,2018,1,35000,Sage Sustainable Electronics LLC,Workforce Grant,Other,1.00,35000,8,52,2015-Feb
EIN:830421014,TechR2 LLC,TechR2 LLC,830421014,Reynoldsburg,OH,43068,,2018,2018,2018,1,35000,TechR2 LLC,Economic Development Grant,Software,1.00,35000,17,22,2017-May
EIN:550561999,DILL'S FIRE & SAFETY EQUIPMENT CO INC,DILL'S FIRE & SAFETY EQUIPMENT CO INC,550561999,WELLSTON,OH,45692,,2020,2020,2020,1,35000,"Dill's Fire & Safety Equipment Co., Inc.",Economic Development Grant,Automotive,1.00,35000,11,8,2019-Oct
EIN:310868493,APS-MATERIALS INC,APS-MATERIALS INC,310868493,HARRISON TOWNSHIP,OH,45405,,2021,2021,2021,1,35000,"APS-Materials, Inc.",Inclusion Grant,Advanced Western,1.00,35000,90,2,2021-Feb
EIN:814361459,BREW BROTHERS TRUCKING LLC,BREW BROTHERS TRUCKING LLC,814361459,PIKETON,OH,45661,,2021,2021,2021,1,35000,Brew Brothers Trucking LLC,Economic Development Grant,Logistics and Distribution,1.00,35000,8,24,2020-Jul
EIN:350577170,PERFECTION BAKERIES INC,PERFECTION BAKERIES INC,350577170,SIDNEY,OH,45365,,2021,2021,2021,1,35000,"Perfection Bakeries, Inc.",Economic Development Grant,Food and Agribusiness,1.00,35000,87,20,2018-Oct
EIN:260902522,INSIGHT CATASTROPHE GROUP LLC,INSIGHT CATASTROPHE GROUP LLC,260902522,JERSEY CITY,NJ,07302,,2022,2022,2022,1,35000,Insight Catastrophe Group LLC,Workforce Grant,Financial Services,1.00,35000,16,19,2019-Jan
EIN:208413312,SC STRATEGIC SOLUTIONS LLC,SC STRATEGIC SOLUTIONS LLC,208413312,NORWALK,OH,44857,,2022,2022,2022,1,35000,"SC Strategic Solutions, LLC",Inclusion Grant,Technology,1.00,35000,70,6,2021-Feb
EIN:274865083,CRISTO REY COLUMBUS HIGH SCHOOL PWSP,CRISTO REY COLUMBUS HIGH SCHOOL PWSP,274865083,COLUMBUS,OH,43215,501(C)(3),2022,2022,2022,1,35000,,,,,,,,
EIN:474255172,PURE BEAUTY & EXTENSION BAR LLC,PURE BEAUTY & EXTENSION BAR LLC,474255172,LIBERTY TOWNSHIP,OH,45011,,2024,2024,2024,1,35000,Pure Beauty & Extension Bar LLC,Inclusion Grant,Logistics and Distribution,1.00,35000,2,2,2024-Jan
EIN:273674322,SK Food Group Inc,SK Food Group Inc,273674322,Seattle,WA,98126,,2018,2018,2018,1,34344,SK Food Group Inc.,Workforce Grant,Food and Agribusiness,1.00,250000,490,160,2023-Sep
EIN:380655810,SAF-HOLLAND INC,SAF-HOLLAND INC,380655810,WEST CHESTER,OH,45246,,2020,2020,2020,1,34188,"Saf-Holland, Inc.",Workforce Grant,Automotive,1.00,45000,29,30,2017-Jan
EIN:750782223,BEF FOODS INC,BEF FOODS INC,750782223,LIMA,OH,45804,,2020,2020,2020,1,34013,"BEF Foods, Inc.",Workforce Grant,Food Processing,1.00,50000,210,50,2015-Dec
EIN:843857873,DOVE DIE & STAMPING LLC,DOVE DIE & STAMPING LLC,843857873,CLEVELAND,OH,44142,,2023,2023,2023,1,33000,"Dove Die & Stamping, LLC",Economic Development Grant,Advanced Manufacturing,1.00,33000,31,12,2023-Feb
EIN:472241600,TIGER PISTOL INC,TIGER PISTOL INC,472241600,CHAGRIN FALLS,OH,44022,,2022,2022,2022,1,32105,Tiger Pistol Inc.,Workforce Grant,IT,1.00,65000,11,25,2020-Aug
EIN:113747263,THE PAINTING CONTRACTOR LLC,THE PAINTING CONTRACTOR LLC,113747263,SHARONVILLE,OH,45241,,2022,2022,2022,1,31591,"The Painting Contractor, LLC",Inclusion Grant,Other,1.00,35000,22,13,2021-Jan
EIN:202018667,Dynamit Technologies LLC,Dynamit Technologies LLC,202018667,Columbus,OH,43215,,2016,2016,2016,1,30000,,,,,,,,
EIN:208826851,HOMAGE LLC,HOMAGE LLC,208826851,Columbus,OH,43219,,2017,2017,2017,1,30000,,,,,,,,
EIN:770584954,Persistent Systems Inc,Persistent Systems Inc,770584954,Santa Clara,CA,95054,,2017,2017,2017,1,30000,,,,,,,,
EIN:341570556,Setex Inc,Setex Inc,341570556,Saint Marys,OH,45885,,2017,2017,2017,1,30000,,,,,,,,
EIN:311440199,West Chester Holdings Inc,West Chester Holdings Inc,311440199,Sharonville,OH,45241,,2017,2017,2017,1,30000,"West Chester Holdings, Inc.",Workforce Grant,Logistics & Distribution,1.00,30000,101,30,2015-Jul
EIN:113703106,NanoSperse LLC,NanoSperse LLC,113703106,Kettering,OH,45420,,2018,2018,2018,1,30000,"NanoSperse, LLC",Economic Development Grant,Aerospace and Aviation,1.00,30000,6,6,2017-Feb
EIN:751673348,Pier 1 Imports (US) Inc,Pier 1 Imports (US) Inc,751673348,Grove City,OH,43123,,2018,2018,2018,1,30000,,,,,,,,
EIN:314270490,THE OHIO MANUFACTURERS' ASSOCIATION,THE OHIO MANUFACTURERS' ASSOCIATION,314270490,COLUMBUS,OH,43215,,2019,2019,2019,1,30000,,,,,,,,
EIN:472870834,LIBERTY STEEL INDUSTRIES INC,LIBERTY STEEL INDUSTRIES INC,472870834,WARREN,OH,44483,,2020,2020,2020,1,30000,"Liberty Steel Industries, Inc.",Economic Development Grant,Advanced Manufacturing,1.00,30000,132,15,2020-Feb
EIN:202186395,STUCHELL PRODUCTS LLC,STUCHELL PRODUCTS LLC,202186395,ALLIANCE,OH,44601,,2021,2021,2021,1,30000,"Stuchell Products, LLC",Revitalization Grant,Advanced Manufacturing,1.00,30000,42,20,2019-Apr
EIN:834001633,GUIDED BY MUSHROOMS,GUIDED BY MUSHROOMS,834001633,DAYTON,OH,45415,,2024,2024,2024,1,30000,"Guided By Mushrooms, LLC",Inclusion Grant,Food and Agribusiness,1.00,55000,6,6,2022-Jul 2026-Aug
