recipient_id,name,ein,city,state,irc_section,total_cash,n_rows,years,recipient_class_auto,edgar_cik,edgar_name,edgar_name_match,edgar_state_inc,edgar_hq_state,f5500_participants_2015,f5500_participants_2019,f5500_participants_2023,f5500_sponsor,f5500_sponsor_state,metrics_company,metrics_programs,metrics_jobs_retained_max,metrics_industry,metrics_commit_total,recipient_class,parent,parent_hq_state,hq_source,emp_bucket,emp_source,emp_asof,confidence,founded_in_ohio,notes
EIN:381850421,CBS BORING AND MACHINE CO,381850421,FRASER,MI,,50000,1,2023,business,,,,,,213,180,231,"C B S BORING & MACHINE CO., INC.",MI,,,,,,business,CBS BORING AND MACHINE CO,MI,Form 5500 plan sponsor address (2023),100-499,"Form 5500 2023: 231 participants, largest plan, sponsor C B S BORING & MACHINE CO., INC.",2023,B,,"Rule R2: own plan under 250 participants, no subsidiary marker in the name, not an SEC registrant. Subsidiary check: no. Fraser, Michigan machining firm covered by Crain's Detroit as a growing independent shop; no parent company found and its site did not load."
EIN:341871890,COLOR 3 EMBROIDERY INC,341871890,WARREN,OH,,50000,1,2023,business,,,,,,,,,,,Color 3 Embroidery Inc.,Inclusion Grant,30,Advanced Manufacturing,50000,business,COLOR 3 EMBROIDERY INC,OH,JobsOhio Inclusion Grant program rule (Ohio small business); JobsOhio monthly metrics report,<100,"JobsOhio Inclusion Grant eligibility (small business, cap $50,000); metrics jobs retained 30",2023,B,,Rule R1: Inclusion Grant recipient with no contrary size signal. Subsidiary check: no. Warren embroidery shop covered by Business Journal Daily for a 2022 building purchase with no parent named; no parent company found.
EIN:760704655,COLUMBUS DOWTOWN DEVELOPMENT,760704655,COLUMBUS,OH,501(C)(3),50000,2,2023 2024,nonprofit,,,,,,,,,,,,,,,,nonprofit,COLUMBUS DOWTOWN DEVELOPMENT,OH,Schedule I address; Ohio public or nonprofit entity,,,,B,,Rule R4: nonprofit by name and IRC section; not in the business headline.
EIN:341786803,DANA WHITE MACHINING AND WELDING,341786803,NOVA,OH,,50000,1,2023,business,,,,,,,,,,,"Dana White Machining & Welding, Inc.",Inclusion Grant,11,Advanced Manufacturing,50000,business,DANA WHITE MACHINING AND WELDING,OH,JobsOhio Inclusion Grant program rule (Ohio small business); JobsOhio monthly metrics report,<100,"JobsOhio Inclusion Grant eligibility (small business, cap $50,000); metrics jobs retained 11",2023,B,,"Rule R1: Inclusion Grant recipient with no contrary size signal. Subsidiary check: unknown. No company site or news found for Dana White Machining and Welding of Nova, so ownership could not be checked."
EIN:455425838,DEFRIES COPP LLC,455425838,DAYTON,OH,,50000,1,2023,business,,,,,,23,38,32,DEFRIES COPP LLC DBA COPP INTEGRATED SYSTEMS,OH,"DeFries Copp, LLC",Inclusion Grant,23,IT,50000,business,DEFRIES COPP LLC,OH,JobsOhio Inclusion Grant program rule (Ohio small business); JobsOhio monthly metrics report,<100,"JobsOhio Inclusion Grant eligibility (small business, cap $50,000); metrics jobs retained 23; Form 5500 2019: 38 participants",2023,B,,Rule R1: Inclusion Grant recipient with no contrary size signal. Subsidiary check: no. Dayton security integrator Copp Systems is owned and run by CEO Bill DeFries per Dayton Business Journal profiles; no parent found.
EIN:454388819,DEWESOFT LLC,454388819,WHITEHOUSE,OH,,50000,1,2023,business,,,,,,7,17,54,"DEWESOFT, LLC",OH,Dewesoft LLC,Economic Development Grant,19,Technology,50000,business,Dewesoft d.o.o.,Slovenia,https://www.dewesoft.com/careers,<100,"Form 5500 2023: 54 participants, largest plan, sponsor DEWESOFT, LLC; metrics jobs retained 19",2023,C,,"Rule R2: own plan under 250 participants, no subsidiary marker in the name, not an SEC registrant. Subsidiary check: owned by Dewesoft d.o.o., size unconfirmed; bucket kept, home state set to the parent's. Dewesoft USA is the largest subsidiary of employee-owned Dewesoft d.o.o. of Trbovlje, Slovenia; group headcount not found, so size is unconfirmed."
EIN:475137261,DIRTY GIRL COFFEE LLC,475137261,GLOUSTER,OH,,50000,1,2023,business,,,,,,,,,,,"Dirty Girl Coffee, LLC",Inclusion Grant,1,Food and,50000,business,DIRTY GIRL COFFEE LLC,OH,JobsOhio Inclusion Grant program rule (Ohio small business); JobsOhio monthly metrics report,<100,"JobsOhio Inclusion Grant eligibility (small business, cap $50,000); metrics jobs retained 1",2023,B,,Rule R1: Inclusion Grant recipient with no contrary size signal. Subsidiary check: no. Glouster coffee roaster profiled in 2018 and 2023 news as a founder-run social enterprise; no parent company found.
EIN:208295733,DURAFLOW INDUSTRIES,208295733,WAKEMAN,OH,,50000,1,2023,business,,,,,,,,,,,"Duraflow Industries, Inc.",Unknown: Inclusi on,7,Advanced,50000,business,"Duraflow Industries, Inc.",OH,https://duraflowindustries.com/,<100,"JobsOhio project metrics (Inclusion Grant, 7 jobs retained)",2023,C,unknown,"Air and kitchen-hood filter maker at 15706 Garfield Road, Wakeman, Ohio, per its website; its only JobsOhio program is an Inclusion (small business) Grant with 7 retained jobs. No parent company found."
EIN:822566679,EMINENT GLOBAL SOLUTIONS LLC,822566679,CLEVELAND,OH,,50000,1,2023,business,,,,,,,,,,,Eminent Global Solutions LLC,Inclusion Grant,4,Logistics and,50000,business,EMINENT GLOBAL SOLUTIONS LLC,OH,JobsOhio Inclusion Grant program rule (Ohio small business); JobsOhio monthly metrics report,<100,"JobsOhio Inclusion Grant eligibility (small business, cap $50,000); metrics jobs retained 4",2023,B,,"Rule R1: Inclusion Grant recipient with no contrary size signal. Subsidiary check: unknown. No working company site or news found for Eminent Global Solutions of Cleveland, so ownership could not be checked."
EIN:473360682,ERIE BONE BROTH LLC,473360682,CLEVELAND,OH,,50000,1,2023,business,,,,,,,,,,,"Erie Bone Broth, LLC",Inclusion Grant,8,Food and Agribusiness,50000,business,ERIE BONE BROTH LLC,OH,JobsOhio Inclusion Grant program rule (Ohio small business); JobsOhio monthly metrics report,<100,"JobsOhio Inclusion Grant eligibility (small business, cap $50,000); metrics jobs retained 8",2023,B,,"Rule R1: Inclusion Grant recipient with no contrary size signal. Subsidiary check: no. Cleveland maker operating as Burning River Foods Co. (home of Erie Bone Broth), a small co-packer; site and news name no parent company."
EIN:475355898,GEMINI INDUSTRIAL MACHINE GROUP LLC,475355898,NEW PHILADELPHIA,OH,,50000,1,2023,business,,,,,,,,,,,"Gemini Industrial Machine Group, LLC",Inclusion Grant,9,Advanced Manufacturing,50000,business,GEMINI INDUSTRIAL MACHINE GROUP LLC,OH,JobsOhio Inclusion Grant program rule (Ohio small business); JobsOhio monthly metrics report,<100,"JobsOhio Inclusion Grant eligibility (small business, cap $50,000); metrics jobs retained 9",2023,B,,Rule R1: Inclusion Grant recipient with no contrary size signal. Subsidiary check: no. The company's about page says its founders started Gemini from their own manufacturing careers; no parent or investor was found.
EIN:814719550,GOODLEVEL ENTERPRISES LLC,814719550,NORWALK,OH,,50000,1,2023,business,,,,,,,33,63,GOODLEVEL ENTERPRISES LLC DBA,OH,"Goodlevel Enterprises, LLC",Inclusion Grant,74,Advanced Manufacturing,100000,business,GOODLEVEL ENTERPRISES LLC,OH,JobsOhio Inclusion Grant program rule (Ohio small business); JobsOhio monthly metrics report,<100,"JobsOhio Inclusion Grant eligibility (small business, cap $50,000); metrics jobs retained 74; Form 5500 2023: 63 participants",2023,B,,"Rule R1: Inclusion Grant recipient with no contrary size signal. Subsidiary check: no. No parent found for the Norwalk/Huron manufacturer; the only related news is a 2025 insolvency filing by Goodlevel Enterprises Canada ULC, which looks like an affiliate rather than an owner."
EIN:824027022,HANLON COMPOSITES LLC,824027022,EUCLID,OH,,50000,1,2023,business,,,,,,,,,,,"Hanlon Composites, LLC",Inclusion Grant,16,Advanced Manufacturing,50000,business,HANLON COMPOSITES LLC,OH,JobsOhio Inclusion Grant program rule (Ohio small business); JobsOhio monthly metrics report,<100,"JobsOhio Inclusion Grant eligibility (small business, cap $50,000); metrics jobs retained 16",2023,B,,"Rule R1: Inclusion Grant recipient with no contrary size signal. Subsidiary check: no. Small Euclid composites shop; its only news mention is a 2023 Crain's story on LEFCO Worthington's employee buyout, and no parent was found."
EIN:743254340,INNOVATIVE CARD SOLUTIONS,743254340,CINCINNATI,OH,,50000,1,2023,business,,,,,,,2,8,"INNOVATIVE CARD SOLUTIONS, LLC",OH,"Innovative Card Solutions, LLC",Inclusion Grant,4,Financial Services,50000,business,INNOVATIVE CARD SOLUTIONS,OH,JobsOhio Inclusion Grant program rule (Ohio small business); JobsOhio monthly metrics report,<100,"JobsOhio Inclusion Grant eligibility (small business, cap $50,000); metrics jobs retained 4; Form 5500 2023: 8 participants",2023,B,,"Rule R1: Inclusion Grant recipient with no contrary size signal. Subsidiary check: no. Innovative Card Solutions does business as Kurense, a small Cincinnati prepaid-card fintech; its site and a 2021 Business Journals profile show no parent."
EIN:473375885,ISLAND TIME MEDIA,473375885,JACKSON,OH,,50000,1,2023,business,,,,,,,,,,,"Island Time Media, LLC",Inclusion Grant,1,Food and Agribusiness,50000,business,ISLAND TIME MEDIA,OH,JobsOhio Inclusion Grant program rule (Ohio small business); JobsOhio monthly metrics report,<100,"JobsOhio Inclusion Grant eligibility (small business, cap $50,000); metrics jobs retained 1",2023,B,,"Rule R1: Inclusion Grant recipient with no contrary size signal. Subsidiary check: no. One-job Jackson, Ohio food business with no news coverage and a site that blocks automated reads; nothing points to a parent."
EIN:201299801,JW OF ROCKY RIVER,201299801,LORAIN,OH,,50000,1,2023,business,,,,,,,,,,,,,,,,business,"Skylift, Inc. (likely affiliate)",OH,https://www.bbb.org/us/oh/lorain/profile/contractors-equipment/skylift-inc-0312-20003981,<100,"Form 5500 2023, Skylift, Inc. 401(k) plan (EIN 341934934): 92-98 participants; https://www.linkedin.com/company/skylift-inc1 (11-50)",2023,C,unknown,"The 990 address (3000 Leavitt Rd Unit 6, Lorain) is Skylift Inc.'s plant and BBB lists Skylift's other location in Rocky River, so JW of Rocky River is likely a Skylift affiliate or holding entity; the link is inferred from the address. Skylift's 2023 Form 5500 shows 92-98 participants and JobsOhio lists 66-81 retained jobs, so it sits near the top of the under-100 bucket."
EIN:471351569,LIONA ENTERPRISES,471351569,CINCINNATI,OH,,50000,1,2023,business,,,,,,,8,43,"LIONA ENTERPRISES, INC.",OH,"Liona Enterprises, Inc.",Unknown: Inclusi on,3,Technology,50000,business,LIONA ENTERPRISES,OH,Form 5500 plan sponsor address (2023),<100,"Form 5500 2023: 43 participants, largest plan, sponsor LIONA ENTERPRISES, INC.; metrics jobs retained 3",2023,B,,"Rule R2: own plan under 250 participants, no subsidiary marker in the name, not an SEC registrant. Subsidiary check: no. Cincinnati IT firm founded and run by Michelle Morales-Denisoff (Enquirer 2020, Business Journals 2026); a 2023 Paycor deal was an alliance, not an ownership stake."
EIN:471569655,LOPAUS POINT LLC,471569655,COLUMBUS,OH,,50000,1,2023,business,0001846821,"Lopaus Point, Inc.",same name,X1,OH,,,,,,"Lopaus Point, LLC",Inclusion Grant,5,Food and Agribusiness,50000,business,LOPAUS POINT LLC,OH,JobsOhio Inclusion Grant program rule (Ohio small business); JobsOhio monthly metrics report,<100,"JobsOhio Inclusion Grant eligibility (small business, cap $50,000); metrics jobs retained 5",2023,B,,"Rule R1: Inclusion Grant recipient with no contrary size signal. Subsidiary check: no. Founder-led Columbus gluten-free waffle maker (Stacie Skinner), since renamed Superb Bakehouse; no parent or outside owner was found."
EIN:831971507,NEW DAY CREATIVE LLC,831971507,MANSFIELD,OH,,50000,1,2023,business,,,,,,,,,,,"New Day Creative, LLC",Inclusion Grant,6,Technology,50000,business,NEW DAY CREATIVE LLC,OH,JobsOhio Inclusion Grant program rule (Ohio small business); JobsOhio monthly metrics report,<100,"JobsOhio Inclusion Grant eligibility (small business, cap $50,000); metrics jobs retained 6",2023,B,,Rule R1: Inclusion Grant recipient with no contrary size signal. Subsidiary check: no. Small Mansfield digital marketing agency; its site and local news (a husband-and-wife venture per the Mansfield News Journal) show no parent.
EIN:341655024,OHIO VALLEY STAMPING & ASSEMBLIES INC,341655024,MANSFIELD,OH,,50000,1,2023,business,,,,,,,,,,,"Ohio Valley Stamping-Assemblies, Inc.",Inclusion Grant,60,Advanced Manufacturing,100000,business,OHIO VALLEY STAMPING & ASSEMBLIES INC,OH,JobsOhio Inclusion Grant program rule (Ohio small business); JobsOhio monthly metrics report,<100,"JobsOhio Inclusion Grant eligibility (small business, cap $50,000); metrics jobs retained 60",2023,B,,Rule R1: Inclusion Grant recipient with no contrary size signal. Subsidiary check: no. Richland Source (2022) says owner Terri Brown co-founded the company with her late husband and also owns sister firm Enman Stamping-Assemblies in Mansfield; no corporate parent.
EIN:341293999,PINNACLE PRESS INC,341293999,CANTON,OH,,50000,1,2023,business,,,,,,,,7,PINNACLE PRESS INC.,OH,"Pinnacle Press, Inc.",Inclusion Grant,6,Advanced Manufacturing,50000,business,PINNACLE PRESS INC,OH,JobsOhio Inclusion Grant program rule (Ohio small business); JobsOhio monthly metrics report,<100,"JobsOhio Inclusion Grant eligibility (small business, cap $50,000); metrics jobs retained 6; Form 5500 2023: 7 participants",2023,B,,"Rule R1: Inclusion Grant recipient with no contrary size signal. Subsidiary check: no. About page describes a family-owned Canton printer founded in 1976, with Vicky (Kettlewell) as sole owner since 2019."
EIN:421613564,PLOGER TRANSPORTATION LLC,421613564,NORWALK,OH,,50000,1,2023,business,,,,,,44,54,96,"PLOGER TRANSPORTATION, LLC",OH,"Ploger Transportation, LLC",Inclusion Grant,33,Logistics and Distribution,50000,business,PLOGER TRANSPORTATION LLC,OH,JobsOhio Inclusion Grant program rule (Ohio small business); JobsOhio monthly metrics report,<100,"JobsOhio Inclusion Grant eligibility (small business, cap $50,000); metrics jobs retained 33; Form 5500 2023: 96 participants",2023,B,,Rule R1: Inclusion Grant recipient with no contrary size signal. Subsidiary check: no. Company story says Jerry and Tanya Morrow founded Ploger in 2006 and still run it as president and vice president.
EIN:341761583,RL COLE ENTERPRISE INC,341761583,BEACHWOOD,OH,,50000,1,2023,business,,,,,,,7,6,"R.L. COLE ENTERPRISE, INC.",OH,,,,,,business,RL COLE ENTERPRISE INC,OH,Form 5500 plan sponsor address (2019),<100,"Form 5500 2019: 7 participants, largest plan, sponsor R.L. COLE ENTERPRISE, INC.",2019,B,,"Rule R2: own plan under 250 participants, no subsidiary marker in the name, not an SEC registrant. Subsidiary check: no. Site describes a family-owned, family-operated Cleveland trucking subcontractor certified as a DBE and woman-owned business."
EIN:853157191,RELIABILITY INSPECTIONS LLC,853157191,RACINE,OH,,50000,1,2023,business,,,,,,,,14,RELIABILITY INSPECTIONS LLC,OH,Reliability Inspections LLC,Inclusion Grant,10,Energy and Chemicals,50000,business,RELIABILITY INSPECTIONS LLC,OH,JobsOhio Inclusion Grant program rule (Ohio small business); JobsOhio monthly metrics report,<100,"JobsOhio Inclusion Grant eligibility (small business, cap $50,000); metrics jobs retained 10; Form 5500 2023: 14 participants",2023,B,,"Rule R1: Inclusion Grant recipient with no contrary size signal. Subsidiary check: no. Small Racine, Ohio inspection firm formed around 2020 with its own 14-person retirement plan; no website, parent, or acquisition news was found."
EIN:341273548,SCHAEFFER METAL PRODUCTS INC,341273548,RAVENNA,OH,,50000,1,2023,business,,,,,,,,5,SCHAEFFER S TANK & TRUCK,OH,"Schaeffer Metal Products, Inc",Inclusion Grant,7,Advanced Manufacturing,50000,business,SCHAEFFER METAL PRODUCTS INC,OH,JobsOhio Inclusion Grant program rule (Ohio small business); JobsOhio monthly metrics report,<100,"JobsOhio Inclusion Grant eligibility (small business, cap $50,000); metrics jobs retained 7; Form 5500 2023: 5 participants",2023,B,,"Rule R1: Inclusion Grant recipient with no contrary size signal. Subsidiary check: no. Operates as Schaeffer's Tank & Truck Service in Ravenna, which its site describes as a three-generation shop open since 1978; no parent found."
EIN:270733710,SEAL-TITE LLC,270733710,MIDDLETOWN,OH,,50000,1,2023,business,,,,,,,,126,SEAL-TITE LLC,OH,Seal-Tite LLC,Economic Development Grant,116,Advanced Manufacturing,100000,business,SEAL-TITE LLC,OH,Form 5500 plan sponsor address (2023),100-499,"Form 5500 2023: 126 participants, largest plan, sponsor SEAL-TITE LLC; metrics jobs retained 116",2023,B,,"Rule R2: own plan under 250 participants, no subsidiary marker in the name, not an SEC registrant. Subsidiary check: no. JobsOhio's release calls Seal-Tite a Hillsboro-headquartered duct maker with plants in Ohio and Lebanon, PA; it sponsors its own 126-person plan and no parent or owner group was found."
EIN:464837984,SILVER BRIDGE COFFEE COMPANY LLC,464837984,GALLIPOLIS,OH,,50000,1,2023,business,,,,,,,,,,,"Silver Bridge Coffee Company, LLC",Inclusion Grant,5,Food Sciences and Agriculture,50000,business,SILVER BRIDGE COFFEE COMPANY LLC,OH,JobsOhio Inclusion Grant program rule (Ohio small business); JobsOhio monthly metrics report,<100,"JobsOhio Inclusion Grant eligibility (small business, cap $50,000); metrics jobs retained 5",2023,B,,"Rule R1: Inclusion Grant recipient with no contrary size signal. Subsidiary check: no. JobsOhio's success story describes Silver Bridge as a woman-owned, family-supported Gallipolis coffee roaster; no parent found."
EIN:463120860,SLD ENTERPRISES LLC,463120860,CINCINNATI,OH,,50000,1,2023,business,,,,,,,,,,,,,,,,business,SLD Enterprises LLC,OH,https://www.bizapedia.com/oh/sld-enterprises-llc.html,<100,"No size source found; the $50,000 grant is in the range of JobsOhio small-business grants",2023,D,unknown,"Ohio LLC at 7162 Reading Rd, Cincinnati (990 address, an office building); Google News, EDGAR, Bizapedia (blocked by a security check) and web searches did not identify the operating business, and the same-named SLD Enterprises in East Carondelet, IL is a different firm. No JobsOhio metrics row matched, so the bucket is a best guess."
EIN:883732303,SMITH BROTHERS CREAMERY,883732303,MCCONNELSVILLE,OH,,50000,1,2023,business,,,,,,,,,,,"Smith Brothers Creamery, LLC",Inclusion Grant,0,Food and Agribusiness,50000,business,SMITH BROTHERS CREAMERY,OH,JobsOhio Inclusion Grant program rule (Ohio small business); JobsOhio monthly metrics report,<100,"JobsOhio Inclusion Grant eligibility (small business, cap $50,000); metrics jobs retained 0",2023,B,,"Rule R1: Inclusion Grant recipient with no contrary size signal. Subsidiary check: no. Site describes a family-owned and operated McConnelsville dairy that milks, bottles, and sells its own milk."
EIN:461090667,SOLUTIONS VENDING INTERNATIONAL INC,461090667,MIAMI BEACH,FL,,50000,1,2023,business,0001759081,"Solutions Vending International, Inc.",same name,DE,OH,,,,,,"Solutions Vending International, Inc.",Inclusion Grant,2,Technology,50000,business,SOLUTIONS VENDING INTERNATIONAL INC,FL,JobsOhio Inclusion Grant program rule (Ohio small business); JobsOhio monthly metrics report,<100,"JobsOhio Inclusion Grant eligibility (small business, cap $50,000); metrics jobs retained 2",2023,C,,Rule R1: Inclusion Grant recipient with no contrary size signal. Subsidiary check: no. Two-job Columbus vending-software startup that raised money through Reg CF and Reg A filings as its own issuer; no parent company appears. Home state set to the Schedule I address (FL): the R1 rule had assumed Ohio.
EIN:310918771,SOUTHERN OHIO COMMUNICATION SERIVCES INC,310918771,WAVERLY,OH,,50000,1,2023,business,,,,,,,,11,"SOUTHERN OHIO COMMUNICATION SERVICES, INC.",OR,"Southern Ohio Communication Services, Inc.",Inclusion Grant,10,Technology,50000,business,SOUTHERN OHIO COMMUNICATION SERIVCES INC,OH,JobsOhio Inclusion Grant program rule (Ohio small business); JobsOhio monthly metrics report,<100,"JobsOhio Inclusion Grant eligibility (small business, cap $50,000); metrics jobs retained 10; Form 5500 2023: 11 participants",2023,B,,Rule R1: Inclusion Grant recipient with no contrary size signal. Subsidiary check: no. JobsOhio's 2021 release profiles SOCS as a woman-owned last-mile internet provider in Waverly; no parent found.
EIN:844810330,SPRINTS LLC,844810330,CINCINNATI,OH,,50000,2,2023 2024,business,,,,,,,,3,"SPRINTS, LLC",OH,Sprints LLC,Inclusion Grant,0,Other,50000,business,SPRINTS LLC,OH,JobsOhio Inclusion Grant program rule (Ohio small business); JobsOhio monthly metrics report,<100,"JobsOhio Inclusion Grant eligibility (small business, cap $50,000); metrics jobs retained 0; Form 5500 2023: 3 participants",2024,B,,"Rule R1: Inclusion Grant recipient with no contrary size signal. Subsidiary check: no. Founder-led Cincinnati running-apparel brand started by a P&G alum (Enquirer 2025, Business Journals 2025); coverage treats it as independent and no parent was found."
EIN:341576726,STAR TURBINE INC,341576726,MARION,OH,,50000,1,2023,business,,,,,,45,41,63,"STAR TURBINE, INC.",OH,"Star Turbine, Inc.",Economic Development Grant,45,Advanced Manufacturing,50000,business,"PowerParts Group (PE-owned platform, Mangrove Equity Partners)",OH,https://pulse2.com/jll-partners-acquires-powerparts-group-to-build-power-turbine-aftermarket-components-platform/,<100,"Form 5500 2023: 63 participants, largest plan, sponsor STAR TURBINE, INC.; metrics jobs retained 45",2023,C,,"Rule R2: own plan under 250 participants, no subsidiary marker in the name, not an SEC registrant. Subsidiary check: owned by smaller group PowerParts Group (Mangrove Equity Partners); home state set to the parent's. STAR Turbine was a wholly owned unit of PowerParts Group, formed in 2020 and owned by Tampa private-equity firm Mangrove Equity Partners until its 2026 sale to JLL Partners; the two-unit platform looks well under 500 employees, so the parent is named but not counted as larger. HQ kept at the operating company: the method resolves PE ownership to the operating platform, not the fund (Mangrove, FL), and PowerParts HQ was not found."
EIN:300494586,THE VOICE OF YOUR CUSTOMER LLC,300494586,CINCINNATI,OH,,50000,1,2023,business,,,,,,,,,,,"The Voice of Your Customer, LLC",Inclusion Grant,1,Other,50000,business,THE VOICE OF YOUR CUSTOMER LLC,OH,JobsOhio Inclusion Grant program rule (Ohio small business); JobsOhio monthly metrics report,<100,"JobsOhio Inclusion Grant eligibility (small business, cap $50,000); metrics jobs retained 1",2023,B,,"Rule R1: Inclusion Grant recipient with no contrary size signal. Subsidiary check: no. Site describes a Black-owned, minority-certified Cincinnati marketing research firm led by Crystal Kendrick; no parent found."
EIN:203581585,TRIVERSITY CONSTRUCTION COMPANY,203581585,CINCINNATI,OH,,50000,1,2023,business,,,,,,52,114,96,"TRIVERSITY CONSTRUCTION, LLC",OH,"TriVersity Construction Company, LLC",Inclusion Grant,89,Other,50000,business,TRIVERSITY CONSTRUCTION COMPANY,OH,JobsOhio Inclusion Grant program rule (Ohio small business); JobsOhio monthly metrics report,100-499,"JobsOhio Inclusion Grant eligibility (small business, cap $50,000); metrics jobs retained 89; Form 5500 2019: 114 participants",2023,B,,"Rule R1: Inclusion Grant recipient with no contrary size signal. Subsidiary check: no. Cincinnati contractor led and owned by CEO Mel Gravely, whose ownership group added individual executives in 2021 (Business Journals); no corporate parent found."
EIN:833686461,VISPIRI INC,833686461,CLEVELAND,OH,,50000,1,2023,business,0001831322,VISPIRI Inc.,same name,DE,OH,,,,,,Vispiri Inc.,Inclusion Grant,16,Food and Agribusiness,50000,business,VISPIRI INC,OH,JobsOhio Inclusion Grant program rule (Ohio small business); JobsOhio monthly metrics report,<100,"JobsOhio Inclusion Grant eligibility (small business, cap $50,000); metrics jobs retained 16",2023,B,,"Rule R1: Inclusion Grant recipient with no contrary size signal. Subsidiary check: no. Vispiri is the holding company behind Cleveland Whiskey, founded by Tom Lix and funded through its own crowdfunding and SEC offerings; it is the parent, not a subsidiary."
EIN:310792900,ZEBCO INDUSTRIES INC,310792900,LANCASTER,OH,,50000,1,2023,business,,,,,,19,22,25,"ZEBCO INDUSTRIES, INC.",OH,"Zebco Industries, Inc.",Inclusion Grant,20,Advanced Manufacturing,50000,business,ZEBCO INDUSTRIES INC,OH,JobsOhio Inclusion Grant program rule (Ohio small business); JobsOhio monthly metrics report,<100,"JobsOhio Inclusion Grant eligibility (small business, cap $50,000); metrics jobs retained 20; Form 5500 2023: 25 participants",2023,B,,Rule R1: Inclusion Grant recipient with no contrary size signal. Subsidiary check: no. Lancaster foam-packaging maker whose about page says it was founded and still operates in Lancaster; it is unrelated to the Zebco fishing brand and no parent was found.
EIN:873030540,AC GREEN LLC,873030540,ATHENS,OH,,50000,1,2024,business,,,,,,,,5,"AC GREEN, LLC",OH,AC Green LLC,Inclusion Grant,9,Advanced Manufacturing,50000,business,AC GREEN LLC,OH,JobsOhio Inclusion Grant program rule (Ohio small business); JobsOhio monthly metrics report,<100,"JobsOhio Inclusion Grant eligibility (small business, cap $50,000); metrics jobs retained 9; Form 5500 2023: 5 participants",2024,B,,"Rule R1: Inclusion Grant recipient with no contrary size signal. Subsidiary check: no. About page describes a woman-owned, family-run metal fabrication small business in the Athens area; no parent found."
EIN:311669468,ACI SERVICES,311669468,CAMBRIDGE,MA,,50000,1,2024,business,,,,,,67,70,85,"ACI SERVICES, INC.",OH,"ACI Services, Inc.",Economic Development Grant; Inclusion Grant,51,Advanced Manufacturing,80000,business,ACI SERVICES,OH,Form 5500 plan sponsor address (2023),<100,"Form 5500 2023: 85 participants, largest plan, sponsor ACI SERVICES, INC.; metrics jobs retained 51",2023,B,,"Rule R2: own plan under 250 participants, no subsidiary marker in the name, not an SEC registrant. Subsidiary check: no. Cambridge, Ohio compressor engineering firm founded by Norm Shade; Cooper Machinery Services bought it in January 2025 (PR Newswire), after the fiscal 2024 grant year, so it was independent during the grant."
EIN:813197340,AIP PROPERTIES LLC,813197340,COLUMBUS,OH,,50000,1,2024,site_development,,,,,,,,,,,,,,,,site_development,AIP PROPERTIES LLC,OH,Schedule I address; Ohio public or nonprofit entity,,,,B,,"Rule R4: site_development by name and IRC section; not in the business headline. Random re-check (Sept 19, 2026): second pass agreed."
EIN:830722506,AUNT FLOW CORP,830722506,COLUMBUS,OH,,50000,1,2024,business,0001747282,Aunt Flow Corp.,same name,DE,OH,,,,,,Aunt Flow Corp,Workforce Grant,6,Other,100000,business,Aunt Flow Corp.,OH,https://www.sec.gov/Archives/edgar/data/1747282/000174728222000002/primary_doc.xml,<100,"JobsOhio project metrics (Workforce Grant, 6 jobs retained)",2024,C,unknown,"Venture-backed period-product company that files Form D with the SEC from 757 Garden Road, Columbus (Delaware corporation); its investors, including JLL in 2022, hold minority stakes. JobsOhio lists 6 retained jobs and no source found gives a larger headcount."
EIN:341924589,AUTOMATION SYSTEMS & DESIGNS INC,341924589,MORAINE,OH,,50000,1,2024,business,,,,,,,,,,,,,,,,business,"Automation Systems & Design, Inc. (ASD)",OH,https://www.daytondailynews.com/local/automation-systems-design-expands-at-new-moraine-location/UB7TXAWKFVEZVCHADOLG7WD3RU/,<100,https://www.daytondailynews.com/local/automation-systems-design-expands-at-new-moraine-location/UB7TXAWKFVEZVCHADOLG7WD3RU/,2022,B,yes,"Robotic automation integrator founded in Dayton in 2000 and led by President and CEO Sunny Kullar; the Dayton Daily News reported 25 employees when it moved to 3540 Vance Road, Moraine, in late 2022. No parent company found."
EIN:863411379,BARN VIEW INVESTMENTS,863411379,NAVARRE,OH,,50000,1,2024,business,,,,,,,,,,,,,,,,business,Barn View Investments LLC,OH,https://www.bizapedia.com/oh/barn-view-investments-llc.html,<100,"No size source found; the $50,000 grant is in the range of JobsOhio small-business grants",2024,D,unknown,"Ohio LLC at 7574 Justus Ave, Navarre (Stark County) per the 990; its name suggests a real-estate holding entity for an operating business, but Google News, EDGAR, Form 5500 and Bizapedia (blocked) did not identify it or match it to a JobsOhio metrics row. The bucket is a best guess. Random re-check (Sept 19, 2026): second pass agreed."
